Time,trans_axial,forca,trans_grande,trans_radial,1,2,3,RDP132105,Ref. of axis Actuador axial 10 kN,Number of cycles,LVDT 3,RDP132091,RDP132089,ea,q,Ed_Shoelace,Ed_trapezio,,,
"5:131:7173:429546:429497341,1",5.8824741,0.84697245,6.05266506,0.53337177,3.29285517,1.33753478,2.86164758,0.00967833,1,950026,0.0126648275769231,0.00514436453846154,0.0110063368461538,0.00807535069230769,47.9288362951656,,-7.25602707383729E-05,,,
"5:131:7173:429546:429497366,1",5.87702376,0.82399923,6.04908239,0.53337177,3.30435048,1.3377386,2.8606457,0.00967833,1,950026,0.0127090403076923,0.00514514846153846,0.0110024834615385,0.00807381596153846,46.6288179763255,,-0.00111611948409088,,,
"5:131:7173:429546:429497391,1",5.86274906,0.70517223,6.0291218,0.53337177,3.31679061,1.3377386,2.84723164,0.00967833,1,950026,0.0127568869615385,0.00514514846153846,0.0109508909230769,0.00804801969230769,39.9045852926702,,-0.000987790186981818,,,
"5:131:7173:429546:429497416,1",5.84535988,0.6099786,6.01632655,0.53337177,3.32639628,1.3377386,2.83342796,0.00967833,1,950026,0.0127938318461538,0.00514514846153846,0.0108977998461538,0.00802147415384615,34.5177277760974,,-0.00133142714073891,,,
"5:131:7173:429546:429497441,1",5.82563484,0.5201982,5.99175967,0.53337177,3.33269508,1.33712714,2.81238848,0.00949572,1,950026,0.012818058,0.00514279669230769,0.0108168787692308,0.00797983773076923,29.4371964151134,,-0.00197691438155448,,,
"5:131:7173:429546:429497466,1",5.79241372,0.42064758,5.94927944,0.53337177,3.33600195,1.33318662,2.7777123,0.00986094,1,950026,0.0128307767307692,0.00512764084615385,0.0106835088461538,0.00790557484615385,23.8037837001399,,-0.00220559008806889,,,
"5:131:7173:429546:429497491,1",5.74803238,0.32558598,5.89758663,0.53337177,3.33647436,1.32489794,2.73168148,0.00986094,1,950026,0.0128325936923077,0.00509576130769231,0.0105064672307692,0.00780111426923077,18.4243975532156,,-0.00197876922579499,,,
"5:131:7173:429546:429497516,1",5.69716254,0.24055866,5.84333477,0.53337177,3.32938821,1.31348402,2.67886014,0.00986094,1,950026,0.0128053392692308,0.00505186161538462,0.0103033082307692,0.00767758492307692,13.6128354995778,,-0.00152313139510237,,,
"5:131:7173:429546:429497541,1",5.64810948,0.16516953,5.7885711,0.53337177,3.3163182,1.29914868,2.62420202,0.00967833,1,950026,0.01275507,0.00499672569230769,0.0100930846923077,0.00754490519230769,9.34668343028092,,-0.000992979625768236,,,
"5:131:7173:429546:429497566,2",5.5943847,0.1003428,5.73380743,0.61238981,3.30246084,1.28379424,2.57082408,0.00967833,1,950026,0.0127017724615385,0.00493767015384615,0.00988778492307692,0.00741272753846154,5.67824093286451,,-0.00040936516155671,,,
"5:131:7173:429546:429497591,1",5.55233922,0.05439636,5.69183901,1.02723452,3.28513914,1.2728559,2.53314226,0.00986094,1,950026,0.0126351505384615,0.00489559961538462,0.00974285484615385,0.00731922723076923,3.07820429518445,,-0.0000788439845709002,,,
"5:131:7173:429546:429497616,2",5.53884314,0.05122764,5.67750833,1.20502511,3.26246346,1.26932302,2.52295648,0.00986094,1,950026,0.0125479363846154,0.00488201161538462,0.00970367876923077,0.00729284519230769,2.8988914236203,,0.00018840215826394,,,
"5:131:7173:429546:429497641,2",5.55778956,0.11077317,5.70105159,1.14576158,3.24529923,1.26932302,2.54432992,0.01004355,1,950026,0.0124819201153846,0.00488201161538462,0.00978588430769231,0.00733394796153846,6.26847913509648,,0.000815622134487667,,,
"5:131:7173:429546:429497666,1",5.59749918,0.19104741,5.74148458,0.96797099,3.23317404,1.27618496,2.58713246,0.01022616,1,950027,0.0124352847692308,0.00490840369230769,0.00995050946153846,0.00742945657692308,10.8110718813881,0.00516533243122175,0.00180702222492363,,,
"5:131:7173:429546:429497691,2",5.65044534,0.28399653,5.80238997,0.90870746,3.22545801,1.29004472,2.64318208,0.00986094,1,950027,0.0124056077307692,0.00496171046153846,0.0101660849230769,0.00756389769230769,16.0709161139363,,0.0028703855723692,,,
"5:131:7173:429546:429497716,1",5.70910138,0.39160098,5.87148432,0.73091687,3.2249856,1.30539916,2.7059109,0.00967833,1,950027,0.0124037907692308,0.005020766,0.0104073496153846,0.00771405780769231,22.1600823774686,,0.00377867507587129,,,
"5:131:7173:429547:429496741,1",5.76853604,0.52534737,5.94006686,0.61238981,3.23364645,1.31885128,2.76819444,0.00986094,1,950027,0.0124371017307692,0.00507250492307692,0.0106469016923077,0.00785970330769231,29.7285798314051,,0.00442282731583484,,,
"5:131:7173:429547:429496766,2",5.8318638,0.70385193,6.00711397,0.61238981,3.24624405,1.3302652,2.82290822,0.00986094,1,950027,0.0124855540384615,0.00511640461538462,0.0108573393076923,0.00798687196153846,39.8298715961851,,0.00282360856020695,,,
"5:131:7173:429547:429496791,2",5.8681994,0.82597968,6.03833438,0.61238981,3.25915659,1.33563246,2.8514618,0.00967833,1,950027,0.0125352176538462,0.00513704792307692,0.0109671607692308,0.00805210434615385,46.7408885210531,,0.000857386900159177,,,
"5:131:7173:429547:429496816,2",5.8824741,0.85383801,6.04754696,0.61238981,3.27647829,1.3367195,2.85975514,0.00967833,1,950027,0.0126018395769231,0.00514122884615385,0.0109990582307692,0.00807014353846154,48.3173475168879,,0.000341344580937597,,,
"5:131:7173:429547:429496841,1",5.88584812,0.8542341,6.04908239,0.61238981,3.29332758,1.33733096,2.86281644,0.00986094,1,950027,0.0126666445384615,0.00514358061538462,0.0110108324615385,0.00807720653846154,48.3397616258334,,-0.000130061786177159,0.00513067512216837,,
"5:131:7173:429547:429496866,2",5.88169548,0.81832194,6.04908239,0.61238981,3.30624012,1.3377386,2.86097966,0.00967833,1,950027,0.0127163081538462,0.00514514846153846,0.0110037679230769,0.00807445819230769,46.3075490814398,,-0.00105514253505264,,,
"5:131:7173:429547:429496891,2",5.86508492,0.70305975,6.03372809,0.53337177,3.3163182,1.3377386,2.84823352,0.01004355,1,950027,0.01275507,0.00514514846153846,0.0109547443076923,0.00804994638461538,39.7850433782941,,-0.00103191322453362,,,
"5:131:7173:429547:429496916,2",5.84458126,0.61077078,6.01479112,0.53337177,3.32828592,1.33794242,2.83359494,0.00986094,1,950027,0.0128010996923077,0.00514593238461539,0.0108984420769231,0.00802218723076923,34.5625559939885,,-0.00128140205651425,,,
"5:131:7173:429547:429496941,2",5.8240776,0.52257474,5.98664157,0.47410824,3.3336399,1.33753478,2.81322338,0.00986094,1,950027,0.0128216919230769,0.00514436453846154,0.0108200899230769,0.00798222723076923,29.5716810687865,,-0.00199535279367302,,,
"5:131:7173:429547:429496966,2",5.79708544,0.42025149,5.94620858,0.47410824,3.33505713,1.33359426,2.7782689,0.00986094,1,950027,0.0128271428076923,0.00512920869230769,0.0106856496153846,0.00790742915384616,23.7813695911944,,-0.00221078491558071,,,
"5:131:7173:429547:429496991,1",5.74725376,0.32518989,5.8960512,0.47410824,3.33505713,1.3255094,2.73184846,0.00986094,1,950027,0.0128271428076923,0.00509811307692308,0.0105071094615385,0.00780261126923077,18.4019834442701,,-0.00201156899746642,,,
"5:131:7173:429547:429497016,2",5.69871978,0.24135084,5.84026391,0.47410824,3.33080544,1.31307638,2.67902712,0.00967833,1,950027,0.0128107901538462,0.00505029376923077,0.0103039504615385,0.00767712211538462,13.6576637174689,,-0.0015433136368223,,,
"5:131:7173:429547:429497041,2",5.64810948,0.1663578,5.78703567,0.47410824,3.31726302,1.2983334,2.62420202,0.00986094,1,950027,0.0127587039230769,0.00499359,0.0100930846923077,0.00754333734615385,9.41392575711748,,-0.000994871937347001,,,
"5:131:7173:429547:429497066,2",5.59672056,0.10073889,5.73687829,0.7901804,3.30041373,1.28359042,2.57049012,0.00986094,1,950027,0.0126938989615385,0.00493688623076923,0.00988650046153846,0.00741169334615385,5.70065504181003,,-0.000407593997805752,,,
"5:131:7173:429547:429497091,2",5.5515606,0.05439636,5.69030358,1.14576158,3.28419432,1.27265208,2.53314226,0.00967833,1,950027,0.0126315166153846,0.00489481569230769,0.00974285484615385,0.00731883526923077,3.07820429518445,,-7.8178866003172E-05,,,
"5:131:7173:429547:429497116,2",5.54195762,0.04990734,5.68211462,1.14576158,3.26246346,1.26973066,2.52228856,0.00986094,1,950027,0.0125479363846154,0.00488357946153846,0.00970110984615385,0.00729234465384615,2.82417772713524,,0.000174400909245173,,,
"5:131:7173:429547:429497141,2",5.5593468,0.10800054,5.70412245,1.14576158,3.24325212,1.26932302,2.54299408,0.00986094,1,950027,0.0124740466153846,0.00488201161538462,0.00978074646153846,0.00733137903846154,6.11158037247786,,0.000795208729596571,,,
"5:131:7173:429547:429497166,2",5.59749918,0.1901232,5.74455544,0.90870746,3.2312844,1.27570938,2.58562964,0.00986094,1,950028,0.0124280169230769,0.00490657453846154,0.00994472938461538,0.00742565196153846,10.7587722938485,0.00522633474785894,0.00183467500222858,,,
"5:131:7173:429547:429497191,2",5.64966672,0.28492074,5.80238997,0.90870746,3.22593042,1.28963708,2.64268114,0.00967833,1,950028,0.0124074246923077,0.00496014261538462,0.0101641582307692,0.00756215042307692,16.1232157014758,,0.00289956227215383,,,
"5:131:7173:429547:429497216,2",5.70832276,0.39160098,5.87301975,0.73091687,3.22404078,1.30539916,2.70568826,0.00967833,1,950028,0.0124001568461538,0.005020766,0.0104064933076923,0.00771362965384615,22.1600823774686,,0.0038107483561274,,,
"5:131:7173:429547:429497241,2",5.77165052,0.52706376,5.93853143,0.53337177,3.2312844,1.31946274,2.76786048,0.00967833,1,950028,0.0124280169230769,0.00507485669230769,0.0106456172307692,0.00786023696153846,29.8257076368357,,0.00441835140649948,,,
"5:131:7173:429547:429497266,2",5.82952794,0.70675659,6.00711397,0.47410824,3.24577164,1.33006138,2.8230752,0.00967833,1,950028,0.0124837370769231,0.00511562069230769,0.0108579815384615,0.00798680111538462,39.9942417284523,,0.00279822224185059,,,
"5:131:7173:429547:429497291,2",5.86742078,0.82439532,6.04140524,0.47410824,3.26010141,1.33542864,2.85129482,0.00967833,1,950028,0.0125388515769231,0.005136264,0.0109665185384615,0.00805139126923077,46.6512320852711,,0.000862219705040977,,,
"5:131:7173:429547:429497316,2",5.8824741,0.85172553,6.04754696,0.47410824,3.27458865,1.33692332,2.8592542,0.00986094,1,950028,0.0125945717307692,0.00514201276923077,0.0109971315384615,0.00806957215384615,48.1978056025118,,0.000275375432099084,,,
"5:131:7173:429547:429497341,2",5.8824741,0.85344192,6.04908239,0.47410824,3.29191035,1.33733096,2.86181456,0.00986094,1,950028,0.0126611936538462,0.00514358061538462,0.0110069790769231,0.00807527984615385,48.2949334079424,,-0.000102875393604984,,,
"5:131:7173:429547:429497366,2",5.88013824,0.81673758,6.04754696,0.47410824,3.30576771,1.33753478,2.86047872,0.00967833,1,950028,0.0127144911923077,0.00514436453846154,0.0110018412307692,0.00807310288461539,46.2178926456577,,-0.000982466895878238,0.00523787265943623,,
"5:131:7173:429547:429497391,2",5.86586354,0.70385193,6.0291218,0.47410824,3.31537338,1.3377386,2.8484005,0.00967833,1,950028,0.0127514360769231,0.00514514846153846,0.0109553865384615,0.0080502675,39.8298715961851,,-0.00103222432288295,,,
"5:131:7173:429547:429497416,2",5.84535988,0.61037469,6.01786198,0.47410824,3.32592387,1.33794242,2.83376192,0.00967833,1,950028,0.0127920148846154,0.00514593238461539,0.0108990843076923,0.00802250834615385,34.5401418850429,,-0.00131226850309799,,,
"5:131:7173:429547:429497441,2",5.82641346,0.52099038,5.99175967,0.47410824,3.33505713,1.33733096,2.8130564,0.00949572,1,950028,0.0128271428076923,0.00514358061538462,0.0108194476923077,0.00798151415384615,29.4820246330044,,-0.00199317141365307,,,
"5:131:7173:429547:429497466,2",5.79059694,0.41945931,5.94774401,0.47410824,3.33647436,1.33339044,2.77804626,0.00967833,1,950028,0.0128325936923077,0.00512842476923077,0.0106847933076923,0.00790660903846154,23.7365413733034,,-0.00222410869470829,,,
"5:131:7173:429547:429497491,2",5.74465836,0.32439771,5.8960512,0.47410824,3.33411231,1.32530558,2.73118054,0.00967833,1,950028,0.0128235088846154,0.00509732915384615,0.0105045405384615,0.00780093484615385,18.3571552263791,,-0.00197436330681367,,,
"5:131:7173:429547:429497516,2",5.69871978,0.24016257,5.84179934,0.47410824,3.32986062,1.31368784,2.67852618,0.00949572,1,950028,0.0128071562307692,0.00505264553846154,0.0103020237692308,0.00767733465384615,13.5904213906323,,-0.00153061370269235,,,
"5:131:7173:429547:429497541,2",5.64577362,0.1663578,5.78550024,0.47410824,3.31915266,1.29914868,2.62386806,0.01004355,1,950028,0.0127659717692308,0.00499672569230769,0.0100918002307692,0.00754426296153846,9.41392575711748,,-0.0010003813667057,,,
"5:131:7173:429547:429497566,2",5.5943847,0.1003428,5.732272,0.7901804,3.30151602,1.28359042,2.57049012,0.01004355,1,950028,0.0126981385384615,0.00493688623076923,0.00988650046153846,0.00741169334615385,5.67824093286451,,-0.000397572928579453,,,
"5:131:7173:429547:429497591,2",5.55467508,0.05400027,5.69337444,1.08649805,3.28372191,1.27326354,2.53347622,0.01004355,1,950028,0.0126296996538462,0.00489716746153846,0.00974413930769231,0.00732065338461538,3.05579018623893,,-7.5420901421699E-05,,,
"5:131:7173:429547:429497616,2",5.541179,0.052812,5.68057919,1.14576158,3.26498298,1.2701383,2.5236244,0.01004355,1,950028,0.0125576268461538,0.00488514730769231,0.00970624769230769,0.0072956975,2.98854785940237,,0.000174505658566037,,,
"5:131:7173:429547:429497641,2",5.56090404,0.10918881,5.70412245,1.14576158,3.24372453,1.26973066,2.54382898,0.01004355,1,950028,0.0124758635769231,0.00488357946153846,0.00978395761538461,0.00733376853846154,6.17882269931441,,0.000789680014908645,,,
"5:131:7173:429547:429497666,2",5.59905642,0.18972711,5.74148458,1.08649805,3.2312844,1.27598114,2.58613058,0.01004355,1,950029,0.0124280169230769,0.00490761976923077,0.00994665607692308,0.00742713792307692,10.736358184903,0.00515027969425397,0.00179502675273191,,,
"5:131:7173:429547:429497691,2",5.6527812,0.28241217,5.79778368,0.90870746,3.22545801,1.28963708,2.64234718,0.01004355,1,950029,0.0124056077307692,0.00496014261538462,0.0101628737692308,0.00756150819230769,15.9812596781542,,0.00286537840080632,,,
"5:131:7173:429547:429497716,2",5.70988,0.39041271,5.86483079,0.73091687,3.22750512,1.30539916,2.70485336,0.00967833,1,950029,0.0124134812307692,0.005020766,0.0104032821538462,0.00771202407692308,22.0928400506321,,0.00381704507818922,,,
"5:131:7173:429548:429496741,2",5.77398638,0.52376301,5.93392514,0.53337177,3.23175681,1.31946274,2.76752652,0.00949572,1,950029,0.0124298338846154,0.00507485669230769,0.0106443327692308,0.00785959473076923,29.638923395623,,0.00437241091575127,,,
"5:131:7173:429548:429496766,2",5.83264242,0.70345584,5.99943682,0.53337177,3.24577164,1.33006138,2.82240728,0.00949572,1,950029,0.0124837370769231,0.00511562069230769,0.0108554126153846,0.00798551665384615,39.8074574872396,,0.00283456951509113,,,
"5:131:7173:429548:429496791,2",5.86664216,0.82479141,6.04294067,0.53337177,3.26199105,1.33542864,2.85112784,0.00967833,1,950029,0.0125461194230769,0.005136264,0.0109658763076923,0.00805107015384615,46.6736461942166,,0.000908835651427817,,,
"5:131:7173:429548:429496816,2",5.88091686,0.85304583,6.04908239,0.53337177,3.27458865,1.33692332,2.85958816,0.00967833,1,950029,0.0125945717307692,0.00514201276923077,0.010998416,0.00807021438461538,48.2725192989968,,0.000225758747451093,,,
"5:131:7173:429548:429496841,2",5.8850695,0.8542341,6.05266506,0.53337177,3.29033565,1.33712714,2.86181456,0.00967833,1,950029,0.0126551371153846,0.00514279669230769,0.0110069790769231,0.00807488788461538,48.3397616258334,,-7.26634696063636E-05,,,
"5:131:7173:429548:429496866,2",5.878581,0.81911412,6.05112963,0.53337177,3.30576771,1.33733096,2.86081268,0.00967833,1,950029,0.0127144911923077,0.00514358061538462,0.0110031256923077,0.00807335315384615,46.3523772993308,,-0.00100923608803124,,,
"5:131:7173:429548:429496891,2",5.86352768,0.70477614,6.03526352,0.53337177,3.31679061,1.3377386,2.84823352,0.00967833,1,950029,0.0127568869615385,0.00514514846153846,0.0109547443076923,0.00804994638461538,39.8821711837247,,-0.00102067803317015,0.00512226085388842,,
"5:131:7173:429548:429496916,2",5.84925298,0.61169499,6.01786198,0.53337177,3.32356182,1.3377386,2.83398456,0.00967833,1,950029,0.0127829300769231,0.00514514846153846,0.0108999406153846,0.00802254453846154,34.614855581528,,-0.00134008333570381,,,
"5:131:7173:429548:429496941,2",5.82641346,0.52099038,5.988177,0.41484471,3.3336399,1.33692332,2.8130564,0.00967833,1,950029,0.0128216919230769,0.00514201276923077,0.0108194476923077,0.00798073023076923,29.4820246330044,,-0.001990447576564,,,
"5:131:7173:429548:429496966,2",5.79137556,0.41906322,5.94467315,0.41484471,3.33946629,1.33318662,2.77787928,0.00967833,1,950029,0.0128441011153846,0.00512764084615385,0.0106841510769231,0.00790589596153846,23.7141272643578,,-0.00221113952488788,,,
"5:131:7173:429548:429496991,2",5.74803238,0.32320944,5.8960512,0.41484471,3.33411231,1.32530558,2.73101356,0.00949572,1,950029,0.0128235088846154,0.00509732915384615,0.0105038983076923,0.00780061373076923,18.2899128995425,,-0.00200430742057303,,,
"5:131:7173:429548:429497016,2",5.69716254,0.24016257,5.84179934,0.41484471,3.32781351,1.31307638,2.67785826,0.00967833,1,950029,0.0127992827307692,0.00505029376923077,0.0102994548461538,0.00767487430769231,13.5904213906323,,-0.00152804649827018,,,
"5:131:7173:429548:429497041,2",5.64655224,0.16556562,5.78089395,0.41484471,3.31820784,1.29874104,2.6229775,0.00986094,1,950029,0.0127623378461538,0.00499515784615385,0.010088375,0.00754176642307692,9.36909753922644,,-0.000996071591895276,,,
"5:131:7173:429548:429497066,2",5.59101068,0.1003428,5.72766571,0.7901804,3.30151602,1.2833866,2.56948824,0.00986094,1,950029,0.0126981385384615,0.00493610230769231,0.00988264707692308,0.00740937469230769,5.67824093286451,,-0.000399350073018131,,,
"5:131:7173:429548:429497091,2",5.5476675,0.05360418,5.68876815,1.02723452,3.2816748,1.27305972,2.53214038,0.00986094,1,950029,0.0126218261538462,0.00489638353846154,0.00973900146153846,0.0073176925,3.03337607729341,,-7.61661905156859E-05,,,
"5:131:7173:429548:429497116,2",5.53806452,0.05083155,5.6759729,1.20502511,3.26451057,1.26973066,2.52206592,0.01004355,1,950029,0.0125558098846154,0.00488357946153846,0.00970025353846154,0.0072919165,2.87647731467479,,0.000178213969441341,,,
"5:131:7173:429548:429497141,2",5.55856818,0.10720836,5.70105159,1.14576158,3.24577164,1.26952684,2.54299408,0.00986094,1,950029,0.0124837370769231,0.00488279553846154,0.00978074646153846,0.007331771,6.06675215458682,,0.000773211625234057,,,
"5:131:7173:429548:429497166,2",5.59672056,0.18814275,5.74302001,1.02723452,3.23081199,1.27550556,2.5851287,0.00986094,1,950030,0.0124261999615385,0.00490579061538462,0.00994280269230769,0.00742429665384615,10.646701749121,0.00516574081858545,0.00181125382277038,,,
"5:131:7173:429548:429497191,2",5.6488881,0.28280826,5.79471282,0.7901804,3.22593042,1.28963708,2.64167926,0.00967833,1,950030,0.0124074246923077,0.00496014261538462,0.0101603048461538,0.00756022373076923,16.0036737870997,,0.00291366627434466,,,
"5:131:7173:429548:429497216,2",5.70832276,0.39160098,5.86175993,0.61238981,3.22797753,1.30519534,2.70552128,0.00949572,1,950030,0.0124152981923077,0.00501998207692308,0.0104058510769231,0.00771291657692308,22.1600823774686,,0.00384634009386518,,,
"5:131:7173:429548:429497241,2",5.7708719,0.52627158,5.93546057,0.53337177,3.23222922,1.31987038,2.76786048,0.00967833,1,950030,0.0124316508461538,0.00507642453846154,0.0106456172307692,0.00786102088461538,29.7808794189447,,0.00440395208764732,,,
"5:131:7173:429548:429497266,2",5.83108518,0.70596441,6.00097225,0.41484471,3.24466935,1.33067284,2.82274124,0.00967833,1,950030,0.0124794975,0.00511797246153846,0.0108566970769231,0.00798733476923077,39.9494135105612,,0.00277908297732744,,,
"5:131:7173:429548:429497291,2",5.86742078,0.82399923,6.03679895,0.41484471,3.26246346,1.33583628,2.85096086,0.00967833,1,950030,0.0125479363846154,0.00513783184615385,0.0109652340769231,0.00805153296153846,46.6288179763255,,0.000836515881204846,,,
"5:131:7173:429548:429497316,2",5.88091686,0.85132944,6.04754696,0.41484471,3.27789552,1.3367195,2.8592542,0.00986094,1,950030,0.0126072904615385,0.00514122884615385,0.0109971315384615,0.00806918019230769,48.1753914935663,,0.000271957362382595,,,
"5:131:7173:429548:429497341,2",5.88325272,0.85383801,6.05420049,0.41484471,3.29033565,1.33692332,2.86198154,0.00986094,1,950030,0.0126551371153846,0.00514201276923077,0.0110076213076923,0.00807481703846154,48.3173475168879,,-5.41739357904339E-05,,,
"5:131:7173:429548:429497366,2",5.87935962,0.82162269,6.05112963,0.35558118,3.30624012,1.33733096,2.86097966,0.00967833,1,950030,0.0127163081538462,0.00514358061538462,0.0110037679230769,0.00807367426923077,46.4943333226524,,-0.00104304556214909,,,
"5:131:7173:429548:429497391,2",5.86586354,0.70675659,6.03065723,0.35558118,3.31820784,1.33753478,2.84823352,0.00986094,1,950030,0.0127623378461538,0.00514436453846154,0.0109547443076923,0.00804955442307692,39.9942417284523,,-0.00108074651840125,,,
"5:131:7173:429548:429497416,2",5.84302402,0.60839424,6.01172026,0.35558118,3.32686869,1.3377386,2.83292702,0.00986094,1,950030,0.0127956488076923,0.00514514846153846,0.0108958731538462,0.00802051080769231,34.4280713403154,,-0.0012680362940365,0.00517825609867668,,
"5:131:7173:429548:429497441,2",5.82226082,0.5201982,5.98664157,0.35558118,3.33411231,1.33712714,2.81288942,0.00986094,1,950030,0.0128235088846154,0.00514279669230769,0.0108188054615385,0.00798080107692308,29.4371964151134,,-0.00193446987972422,,,
"5:131:7173:429548:429497466,2",5.79319234,0.4198554,5.94774401,0.35558118,3.33946629,1.33359426,2.77860286,0.01004355,1,950030,0.0128441011153846,0.00512920869230769,0.0106869340769231,0.00790807138461538,23.7589554822489,,-0.00224056051575855,,,
"5:131:7173:429548:429497491,2",5.74465836,0.32598207,5.89912206,0.35558118,3.33647436,1.32530558,2.73168148,0.00986094,1,950030,0.0128325936923077,0.00509732915384615,0.0105064672307692,0.00780189819230769,18.4468116621612,,-0.00198329101106416,,,
"5:131:7173:429548:429497516,2",5.69638392,0.2429352,5.84026391,0.35558118,3.32828592,1.31389166,2.67902712,0.01004355,1,950030,0.0128010996923077,0.00505342946153846,0.0103039504615385,0.00767868996153846,13.7473201532509,,-0.00155430874692919,,,
"5:131:7173:429548:429497541,2",5.64810948,0.1676781,5.78550024,0.41484471,3.31915266,1.29914868,2.62420202,0.00967833,1,950030,0.0127659717692308,0.00499672569230769,0.0100930846923077,0.00754490519230769,9.48863945360254,,-0.00101073617583596,,,
"5:131:7173:429548:429497566,2",5.5917893,0.10192716,5.72766571,0.61238981,3.30340566,1.28379424,2.5706571,0.00967833,1,950030,0.0127054063846154,0.00493767015384615,0.00988714269230769,0.00741240642307692,5.76789736864658,,-0.000411822537994475,,,
"5:131:7173:429548:429497591,2",5.55078198,0.05320809,5.68672091,1.02723452,3.2832495,1.2728559,2.5328083,0.00967833,1,950030,0.0126278826923077,0.00489559961538462,0.00974157038461538,0.007318585,3.01096196834789,,-7.8000087621896E-05,,,
"5:131:7173:429548:429497616,2",5.54040038,0.05030343,5.67904376,1.08649805,3.26403816,1.26952684,2.52228856,0.00949572,1,950030,0.0125539929230769,0.00488279553846154,0.00970110984615385,0.00729195269230769,2.84659183608076,,0.000172822288724621,,,
"5:131:7173:429548:429497641,2",5.56090404,0.10879272,5.69798073,1.08649805,3.24813369,1.2691192,2.54266012,0.00967833,1,950030,0.0124928218846154,0.00488122769230769,0.009779462,0.00733034484615385,6.15640859036889,,0.000801856575715359,,,
"5:131:7173:429548:429497666,2",5.59672056,0.18893493,5.73841372,0.96797099,3.23317404,1.27598114,2.58529568,0.00967833,1,950031,0.0124352847692308,0.00490761976923077,0.00994344492307692,0.00742553234615385,10.691529967012,0.00520710340775676,0.00178026475506221,,,
"5:131:7173:429548:429497691,2",5.64733086,0.28320435,5.79778368,0.84944393,3.22451319,1.28922944,2.6413453,0.00986094,1,950031,0.0124019738076923,0.00495857476923077,0.0101590203846154,0.00755879757692308,16.0260878960452,,0.00290889066739538,,,
"5:131:7173:429548:429497716,2",5.70754414,0.39120489,5.86483079,0.73091687,3.22750512,1.30499152,2.70485336,0.01004355,1,950031,0.0124134812307692,0.00501919815384615,0.0104032821538462,0.00771124015384615,22.1376682685231,,0.00381203961282851,,,
"5:131:7173:429549:429496741,2",5.76931466,0.52376301,5.93085428,0.61238981,3.23459127,1.3190551,2.76735954,0.01004355,1,950031,0.0124407356538462,0.00507328884615385,0.0106436905384615,0.00785848969230769,29.638923395623,,0.00441362857285134,,,
"5:131:7173:429549:429496766,2",5.82952794,0.70424802,5.99943682,0.61238981,3.24372453,1.33006138,2.82240728,0.00986094,1,950031,0.0124758635769231,0.00511562069230769,0.0108554126153846,0.00798551665384615,39.8522857051307,,0.00283983930874549,,,
"5:131:7173:429549:429496791,2",5.86923756,0.8251875,6.03833438,0.61238981,3.26057382,1.33563246,2.85096086,0.00967833,1,950031,0.0125406685384615,0.00513704792307692,0.0109652340769231,0.008051141,46.6960603031621,,0.000954568663103,,,
"5:131:7173:429549:429496816,2",5.88169548,0.85264974,6.05112963,0.53337177,3.27742311,1.33712714,2.85992212,0.00949572,1,950031,0.0126054735,0.00514279669230769,0.0109997004615385,0.00807124857692308,48.2501051900513,,0.000306882603947024,,,
"5:131:7173:429549:429496841,2",5.88091686,0.85542237,6.04908239,0.53337177,3.29080806,1.33753478,2.86281644,0.00931311,1,950031,0.0126569540769231,0.00514436453846154,0.0110108324615385,0.0080775985,48.40700395267,,-0.000145361338835391,,,
"5:131:7173:429549:429496866,2",5.87780238,0.81832194,6.0444761,0.53337177,3.30387807,1.33794242,2.86081268,0.00949572,1,950031,0.0127072233461538,0.00514593238461539,0.0110031256923077,0.00807452903846154,46.3075490814398,,-0.00105596665054467,,,
"5:131:7173:429549:429496891,2",5.86119182,0.70424802,6.0291218,0.53337177,3.31820784,1.33794242,2.84806654,0.00986094,1,950031,0.0127623378461538,0.00514593238461539,0.0109541020769231,0.00805001723076923,39.8522857051307,,-0.000985584948292371,,,
"5:131:7173:429549:429496916,2",5.84302402,0.61327935,6.01018483,0.47410824,3.3273411,1.33794242,2.83431852,0.00986094,1,950031,0.0127974657692308,0.00514593238461539,0.0109012250769231,0.00802357873076923,34.7045120173101,,-0.00138366337566165,,,
"5:131:7173:429549:429496941,2",5.8214822,0.52138647,5.98664157,0.47410824,3.33222267,1.33712714,2.81272244,0.00967833,1,950031,0.0128162410384615,0.00514279669230769,0.0108181632307692,0.00798047996153846,29.5044387419499,,-0.002027525870163,0.00521735934667178,,
"5:131:7173:429549:429496966,2",5.79137556,0.41827104,5.94467315,0.47410824,3.33741918,1.3329828,2.77721136,0.00949572,1,950031,0.0128362276153846,0.00512685692307692,0.0106815821538462,0.00790421953846154,23.6692990464668,,-0.00224543673748768,,,
"5:131:7173:429549:429496991,2",5.74725376,0.32320944,5.89451577,0.47410824,3.33741918,1.32469412,2.7298447,0.00967833,1,950031,0.0128362276153846,0.00509497738461538,0.0104994026923077,0.00779719003846154,18.2899128995425,,-0.00194610538276308,,,
"5:131:7173:429549:429497016,2",5.69482668,0.23976648,5.83668124,0.47410824,3.3289158,1.31348402,2.6775243,0.00967833,1,950031,0.0128035223076923,0.00505186161538462,0.0102981703846154,0.007675016,13.5680072816868,,-0.00153784150913865,,,
